#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1878C
#Date Time: 2024-04-19 11:21:02.549
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 9.7 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00167013,0.3949017630140116,-9.01533652540483
-0.0016695,0.3911844557477053,-8.974861099699421
-0.00166887,0.3949017630140116,-8.930706089838974
-0.00166824,0.3949017630140116,-8.886551079978528
-0.00166761,0.3911844557477053,-8.897589832443639
-0.00166698,0.387467148481399,-9.000618188784681
-0.00166635,0.387467148481399,-9.088928208505575
-0.00166572,0.3911844557477053,-9.177238228226468
-0.00166509,0.387467148481399,-9.247150327172175
-0.00166446,0.387467148481399,-9.313382841962845
-0.00166383,0.3837498412150927,-9.372256188443441
-0.0016632,0.387467148481399,-9.423770366613962
-0.00166257,0.387467148481399,-9.464245792319371
-0.00166194,0.3837498412150927,-9.501041633869743
-0.00166131,0.3911844557477053,-9.526798722955004
-0.00166068,0.398619070280318,-9.552555812040264
-0.00166005,0.3911844557477053,-9.552555812040264
-0.00165942,0.3837498412150927,-9.563594564505376
-0.00165879,0.387467148481399,-9.556235396195301
-0.00165816,0.3911844557477053,-9.54519664373019
-0.00165753,0.387467148481399,-9.523119138799967
-0.0016569,0.387467148481399,-9.493682465559669
-0.00165627,0.3911844557477053,-9.456886624009297
-0.00165564,0.3837498412150927,-9.41273161414885
-0.00165501,0.387467148481399,-9.353858267668254
-0.00165438,0.387467148481399,-9.317062426117882
-0.00165375,0.3911844557477053,-9.25450949548225
-0.00165312,0.3911844557477053,-9.195636149001654
-0.00165249,0.387467148481399,-9.144121970831133
-0.00165186,0.387467148481399,-9.107326129280761
-0.00165123,0.387467148481399,-9.066850703575351
-0.0016506,0.3949017630140116,-9.022695693714905
-0.00164997,0.3949017630140116,-8.974861099699421
-0.00164934,0.3949017630140116,-8.934385673994012
-0.00164871,0.387467148481399,-8.890230664133565
-0.00164808,0.3911844557477053,-8.85711440673823
-0.00164745,0.3837498412150927,-8.941744842304086
-0.00164682,0.387467148481399,-9.030054862024979
-0.00164619,0.3837498412150927,-9.125724050055947
-0.00164556,0.3837498412150927,-9.195636149001654
-0.00164493,0.3837498412150927,-9.269227832102398
-0.0016443,0.387467148481399,-9.328101178582994
-0.00164367,0.3837498412150927,-9.386974525063589
-0.00164304,0.387467148481399,-9.431129534924036
-0.00164241,0.387467148481399,-9.471604960629445
-0.00164178,0.387467148481399,-9.493682465559669
-0.00164115,0.3800325339487864,-9.519439554644929
-0.00164052,0.387467148481399,-9.534157891265078
-0.00163989,0.3911844557477053,-9.541517059575153
-0.00163926,0.387467148481399,-9.54519664373019
-0.00163863,0.3949017630140116,-9.534157891265078
-0.001638,0.3949017630140116,-9.519439554644929
-0.00163737,0.387467148481399,-9.493682465559669
-0.00163674,0.387467148481399,-9.456886624009297
-0.00163611,0.387467148481399,-9.420090782458924
-0.00163548,0.3837498412150927,-9.368576604288403
-0.00163485,0.387467148481399,-9.317062426117882
-0.00163422,0.387467148481399,-9.276587000412473
-0.00163359,0.387467148481399,-9.206674901466766
-0.00163296,0.3911844557477053,-9.158840307451282
-0.00163233,0.387467148481399,-9.111005713435798
-0.0016317,0.387467148481399,-9.070530287730389
-0.00163107,0.3837498412150927,-9.026375277869942
-0.00163044,0.3837498412150927,-8.985899852164533
-0.00162981,0.387467148481399,-8.941744842304086
-0.00162918,0.3911844557477053,-8.901269416598677
-0.00162855,0.3911844557477053,-8.853434822583193
-0.00162792,0.387467148481399,-8.875512327513416
-0.00162729,0.3837498412150927,-8.974861099699421
-0.00162666,0.3800325339487864,-9.070530287730389
-0.00162603,0.387467148481399,-9.151481139141207
-0.0016254,0.3837498412150927,-9.225072822241952
-0.00162477,0.387467148481399,-9.294984921187659
-0.00162414,0.3800325339487864,-9.350178683513217
-0.00162351,0.3837498412150927,-9.398013277528701
-0.00162288,0.3800325339487864,-9.445847871544185
-0.00162225,0.387467148481399,-9.486323297249594
-0.00162162,0.387467148481399,-9.50472121802478
-0.00162099,0.3837498412150927,-9.526798722955004
-0.00162036,0.3800325339487864,-9.534157891265078
-0.00161973,0.3800325339487864,-9.541517059575153
-0.0016191,0.387467148481399,-9.523119138799967
-0.00161847,0.3911844557477053,-9.515759970489892
-0.00161784,0.387467148481399,-9.493682465559669
-0.00161721,0.387467148481399,-9.467925376474408
-0.00161658,0.387467148481399,-9.431129534924036
-0.00161595,0.3837498412150927,-9.390654109218627
-0.00161532,0.3837498412150927,-9.328101178582994
-0.00161469,0.3800325339487864,-9.291305337032622
-0.00161406,0.387467148481399,-9.228752406396989
-0.00161343,0.3911844557477053,-9.169879059916394
-0.0016128,0.3949017630140116,-9.12204446590091
-0.00161217,0.3911844557477053,-9.0815690401955
-0.00161154,0.387467148481399,-9.037414030335054
-0.00161091,0.387467148481399,-8.996938604629644
-0.00161028,0.387467148481399,-8.952783594769198
-0.00160965,0.3949017630140116,-8.908628584908751
-0.00160902,0.3911844557477053,-8.864473575048304
-0.00160839,0.387467148481399,-8.838716485963044
-0.00160776,0.3800325339487864,-8.9233469215289
-0.00160713,0.3800325339487864,-9.01533652540483
-0.0016065,0.3800325339487864,-9.114685297590835
-0.00160587,0.3837498412150927,-9.184597396536542
-0.00160524,0.387467148481399,-9.261868663792324
-0.00160461,0.3837498412150927,-9.320742010272919
-0.00160398,0.3837498412150927,-9.383294940908552
-0.00160335,0.3837498412150927,-9.423770366613962
-0.00160272,0.387467148481399,-9.464245792319371
-0.00160209,0.3837498412150927,-9.486323297249594
-0.00160146,0.387467148481399,-9.508400802179818
-0.00160083,0.3911844557477053,-9.519439554644929
-0.0016002,0.3911844557477053,-9.526798722955004
-0.00159957,0.387467148481399,-9.523119138799967
-0.00159894,0.3911844557477053,-9.515759970489892
-0.00159831,0.3911844557477053,-9.497362049714706
-0.00159768,0.3911844557477053,-9.475284544784483
-0.00159705,0.3837498412150927,-9.445847871544185
-0.00159642,0.3837498412150927,-9.401692861683738
-0.00159579,0.387467148481399,-9.350178683513217
-0.00159516,0.387467148481399,-9.306023673652771
-0.00159453,0.3800325339487864,-9.258189079637287
-0.0015939,0.3837498412150927,-9.195636149001654
-0.00159327,0.3837498412150927,-9.144121970831133
-0.00159264,0.3837498412150927,-9.096287376815649
-0.00159201,0.3837498412150927,-9.052132366955203
-0.00159138,0.3837498412150927,-9.007977357094756
-0.00159075,0.387467148481399,-8.971181515544384
-0.00159012,0.3911844557477053,-8.930706089838974
-0.00158949,0.3911844557477053,-8.886551079978528
-0.00158886,0.387467148481399,-8.846075654273118
-0.00158823,0.387467148481399,-8.875512327513416
-0.0015876,0.3800325339487864,-8.974861099699421
-0.00158697,0.3800325339487864,-9.070530287730389
-0.00158634,0.387467148481399,-9.151481139141207
-0.00158571,0.3837498412150927,-9.228752406396989
-0.00158508,0.3837498412150927,-9.283946168722547
-0.00158445,0.3837498412150927,-9.342819515203143
-0.00158382,0.3837498412150927,-9.394333693373664
-0.00158319,0.3800325339487864,-9.434809119079073
-0.00158256,0.3800325339487864,-9.471604960629445
-0.00158193,0.3837498412150927,-9.497362049714706
-0.0015813,0.387467148481399,-9.515759970489892
-0.00158067,0.3911844557477053,-9.515759970489892
-0.00158004,0.3911844557477053,-9.519439554644929
-0.00157941,0.387467148481399,-9.515759970489892
-0.00157878,0.3837498412150927,-9.50472121802478
-0.00157815,0.387467148481399,-9.482643713094557
-0.00157752,0.387467148481399,-9.456886624009297
-0.00157689,0.3837498412150927,-9.416411198303887
-0.00157626,0.3837498412150927,-9.375935772598478
-0.00157563,0.3837498412150927,-9.313382841962845
-0.001575,0.3837498412150927,-9.283946168722547
-0.00157437,0.3837498412150927,-9.217713653931877
-0.00157374,0.3837498412150927,-9.166199475761356
-0.00157311,0.387467148481399,-9.114685297590835
-0.00157248,0.387467148481399,-9.074209871885426
-0.00157185,0.3837498412150927,-9.026375277869942
-0.00157122,0.3837498412150927,-8.985899852164533
-0.00157059,0.387467148481399,-8.938065258149049
-0.00156996,0.3837498412150927,-8.901269416598677
-0.00156933,0.3800325339487864,-8.860793990893267
-0.0015687,0.3763152266824801,-8.835036901808007
-0.00156807,0.3800325339487864,-8.9233469215289
-0.00156744,0.3800325339487864,-9.011656941249793
-0.00156681,0.3800325339487864,-9.107326129280761
-0.00156618,0.3837498412150927,-9.180917812381505
-0.00156555,0.387467148481399,-9.261868663792324
-0.00156492,0.387467148481399,-9.320742010272919
-0.00156429,0.3837498412150927,-9.375935772598478
-0.00156366,0.3800325339487864,-9.41273161414885
-0.00156303,0.3837498412150927,-9.460566208164334
-0.0015624,0.3800325339487864,-9.482643713094557
-0.00156177,0.3837498412150927,-9.508400802179818
-0.00156114,0.3800325339487864,-9.512080386334855
-0.00156051,0.3837498412150927,-9.519439554644929
-0.00155988,0.3800325339487864,-9.515759970489892
-0.00155925,0.3800325339487864,-9.508400802179818
-0.00155862,0.3763152266824801,-9.493682465559669
-0.00155799,0.3763152266824801,-9.471604960629445
-0.00155736,0.3800325339487864,-9.43848870323411
-0.00155673,0.3800325339487864,-9.401692861683738
-0.0015561,0.3800325339487864,-9.34649909935818
-0.00155547,0.387467148481399,-9.294984921187659
-0.00155484,0.387467148481399,-9.250829911327212
-0.00155421,0.3837498412150927,-9.180917812381505
-0.00155358,0.3837498412150927,-9.133083218366021
-0.00155295,0.3837498412150927,-9.092607792660612
-0.00155232,0.3800325339487864,-9.059491535265277
-0.00155169,0.3800325339487864,-9.007977357094756
-0.00155106,0.3837498412150927,-8.963822347234309
-0.00155043,0.3800325339487864,-8.927026505683937
-0.0015498,0.3800325339487864,-8.88287149582349
-0.00154917,0.3837498412150927,-8.838716485963044
-0.00154854,0.3800325339487864,-8.871832743358379
-0.00154791,0.3800325339487864,-8.974861099699421
-0.00154728,0.3837498412150927,-9.074209871885426
-0.00154665,0.387467148481399,-9.155160723296245
-0.00154602,0.387467148481399,-9.225072822241952
-0.00154539,0.387467148481399,-9.291305337032622
-0.00154476,0.3837498412150927,-9.350178683513217
-0.00154413,0.3837498412150927,-9.398013277528701
-0.0015435,0.387467148481399,-9.43848870323411
-0.00154287,0.3837498412150927,-9.467925376474408
-0.00154224,0.3837498412150927,-9.493682465559669
-0.00154161,0.3837498412150927,-9.515759970489892
-0.00154098,0.3800325339487864,-9.515759970489892
-0.00154035,0.3800325339487864,-9.523119138799967
-0.00153972,0.3763152266824801,-9.512080386334855
-0.00153909,0.3800325339487864,-9.50472121802478
-0.00153846,0.387467148481399,-9.47896412893952
-0.00153783,0.3800325339487864,-9.449527455699222
-0.0015372,0.3763152266824801,-9.41273161414885
-0.00153657,0.3800325339487864,-9.368576604288403
-0.00153594,0.3837498412150927,-9.309703257807808
-0.00153531,0.387467148481399,-9.276587000412473
-0.00153468,0.3837498412150927,-9.210354485621803
-0.00153405,0.3800325339487864,-9.158840307451282
-0.00153342,0.3837498412150927,-9.111005713435798
-0.00153279,0.3911844557477053,-9.074209871885426
-0.00153216,0.387467148481399,-9.030054862024979
-0.00153153,0.387467148481399,-8.98957943631957
-0.0015309,0.3911844557477053,-8.945424426459123
-0.00153027,0.3837498412150927,-8.904949000753714
-0.00152964,0.3763152266824801,-8.85711440673823
-0.00152901,0.3763152266824801,-8.831357317652969
-0.00152838,0.3763152266824801,-8.934385673994012
-0.00152775,0.3800325339487864,-9.026375277869942
-0.00152712,0.3837498412150927,-9.118364881745872
-0.00152649,0.3800325339487864,-9.191956564846617
-0.00152586,0.3800325339487864,-9.269227832102398
-0.00152523,0.3911844557477053,-9.324421594427957
-0.0015246,0.387467148481399,-9.379615356753515
-0.00152397,0.3837498412150927,-9.420090782458924
-0.00152334,0.3800325339487864,-9.464245792319371
-0.00152271,0.3837498412150927,-9.490002881404632
-0.00152208,0.387467148481399,-9.512080386334855
-0.00152145,0.3837498412150927,-9.526798722955004
-0.00152082,0.3837498412150927,-9.537837475420115
-0.00152019,0.3800325339487864,-9.526798722955004
-0.00151956,0.3911844557477053,-9.515759970489892
-0.00151893,0.3837498412150927,-9.497362049714706
-0.0015183,0.3800325339487864,-9.475284544784483
-0.00151767,0.3763152266824801,-9.442168287389148
-0.00151704,0.3763152266824801,-9.405372445838776
-0.00151641,0.3800325339487864,-9.350178683513217
-0.00151578,0.3800325339487864,-9.302344089497733
-0.00151515,0.3837498412150927,-9.258189079637287
-0.00151452,0.3800325339487864,-9.184597396536542
-0.00151389,0.3837498412150927,-9.136762802521059
-0.00151326,0.387467148481399,-9.096287376815649
-0.00151263,0.3837498412150927,-9.05581195111024
-0.001512,0.3800325339487864,-9.007977357094756
-0.00151137,0.3800325339487864,-8.967501931389346
-0.00151074,0.3763152266824801,-8.927026505683937
-0.00151011,0.3837498412150927,-8.88287149582349
-0.00150948,0.3837498412150927,-8.842396070118081
-0.00150885,0.3800325339487864,-8.890230664133565
-0.00150822,0.3837498412150927,-8.985899852164533
-0.00150759,0.3800325339487864,-9.0815690401955
-0.00150696,0.3763152266824801,-9.169879059916394
-0.00150633,0.3763152266824801,-9.239791158862101
-0.0015057,0.3800325339487864,-9.302344089497733
-0.00150507,0.3800325339487864,-9.361217435978329
-0.00150444,0.3837498412150927,-9.409052029993813
-0.00150381,0.3800325339487864,-9.449527455699222
-0.00150318,0.3837498412150927,-9.482643713094557
-0.00150255,0.3800325339487864,-9.50472121802478
-0.00150192,0.3837498412150927,-9.526798722955004
-0.00150129,0.3837498412150927,-9.534157891265078
-0.00150066,0.1792979415682459,-9.537837475420115
-0.00150003,-0.4043192992418442,-9.523119138799967
-0.0014994,-0.4340577573722947,-9.512080386334855
-0.00149877,-0.437775064638601,-9.486323297249594
-0.00149814,-0.437775064638601,-9.460566208164334
-0.00149751,-0.437775064638601,-9.423770366613962
-0.00149688,-0.437775064638601,-9.383294940908552
-0.00149625,-0.437775064638601,-9.317062426117882
-0.00149562,-0.4340577573722947,-9.287625752877585
-0.00149499,-0.437775064638601,-9.217713653931877
-0.00149436,-0.4340577573722947,-9.169879059916394
-0.00149373,-0.4303404501059884,-9.114685297590835
-0.0014931,-0.4303404501059884,-9.077889456040463
-0.00149247,-0.4340577573722947,-9.037414030335054
-0.00149184,-0.4266231428396821,-8.98957943631957
-0.00149121,-0.4340577573722947,-8.94910401061416
-0.00149058,-0.4340577573722947,-8.904949000753714
-0.00148995,-0.4303404501059884,-8.860793990893267
-0.00148932,-0.4340577573722947,-8.823998149342895
-0.00148869,-0.437775064638601,-8.827677733497932
-0.00148806,-0.4414923719049073,-8.941744842304086
-0.00148743,-0.437775064638601,-9.044773198645128
-0.0014868,-0.437775064638601,-9.14780155498617
-0.00148617,-0.437775064638601,-9.232431990552026
-0.00148554,-0.437775064638601,-9.313382841962845
-0.00148491,-0.4414923719049073,-9.383294940908552
-0.00148428,-0.437775064638601,-9.449527455699222
-0.00148365,-0.437775064638601,-9.50472121802478
-0.00148302,-0.4340577573722947,-9.556235396195301
-0.00148239,-0.437775064638601,-9.589351653590636
-0.00148176,-0.4414923719049073,-9.626147495141009
-0.00148113,-0.4303404501059884,-9.644545415916195
-0.0014805,-0.4303404501059884,-9.655584168381306
-0.00147987,-0.4340577573722947,-9.655584168381306
-0.00147924,-0.4303404501059884,-9.662943336691381
-0.00147861,-0.4303404501059884,-9.644545415916195
-0.00147798,-0.4340577573722947,-9.633506663451083
-0.00147735,-0.437775064638601,-9.604069990210785
-0.00147672,-0.437775064638601,-9.574633316970488
-0.00147609,-0.4340577573722947,-9.534157891265078
-0.00147546,-0.437775064638601,-9.475284544784483
-0.00147483,-0.4340577573722947,-9.401692861683738
-0.0014742,-0.4303404501059884,-9.350178683513217
-0.00147357,-0.4340577573722947,-9.306023673652771
-0.00147294,-0.437775064638601,-9.261868663792324
-0.00147231,-0.4303404501059884,-9.217713653931877
-0.00147168,-0.4303404501059884,-9.173558644071431
-0.00147105,-0.4340577573722947,-9.129403634210984
-0.00147042,-0.4340577573722947,-9.088928208505575
-0.00146979,-0.4303404501059884,-9.044773198645128
-0.00146916,-0.4340577573722947,-9.007977357094756
-0.00146853,-0.4340577573722947,-9.026375277869942
-0.0014679,-0.4340577573722947,-9.14780155498617
-0.00146727,-0.4266231428396821,-9.250829911327212
-0.00146664,-0.4266231428396821,-9.353858267668254
-0.00146601,-0.4303404501059884,-9.442168287389148
-0.00146538,-0.4303404501059884,-9.534157891265078
-0.00146475,-0.4266231428396821,-9.607749574365823
-0.00146412,-0.4266231428396821,-9.67766167331153
-0.00146349,-0.4266231428396821,-9.732855435637088
-0.00146286,-0.4266231428396821,-9.784369613807609
-0.00146223,-0.4266231428396821,-9.821165455357981
-0.0014616,-0.4266231428396821,-9.861640881063391
-0.00146097,-0.4340577573722947,-9.880038801838577
-0.00146034,-0.4303404501059884,-9.9021163067688
-0.00145971,-0.4340577573722947,-9.905795890923837
-0.00145908,-0.4340577573722947,-9.905795890923837
-0.00145845,-0.4303404501059884,-9.894757138458726
-0.00145782,-0.4266231428396821,-9.883718385993614
-0.00145719,-0.4266231428396821,-9.861640881063391
-0.00145656,-0.4303404501059884,-9.832204207823093
-0.00145593,-0.4303404501059884,-9.784369613807609
-0.0014553,-0.4229058355733758,-9.710777930706865
-0.00145467,-0.4266231428396821,-9.651904584226269
-0.00145404,-0.4266231428396821,-9.600390406055748
-0.00145341,-0.4229058355733758,-9.556235396195301
-0.00145278,-0.4229058355733758,-9.512080386334855
-0.00145215,-0.4229058355733758,-9.467925376474408
-0.00145152,-0.4191885283070695,-9.420090782458924
-0.00145089,-0.4229058355733758,-9.372256188443441
-0.00145026,-0.4229058355733758,-9.324421594427957
-0.00144963,-0.4303404501059884,-9.276587000412473
-0.001449,-0.4303404501059884,-9.250829911327212
-0.00144837,-0.4303404501059884,-9.34649909935818
-0.00144774,-0.4303404501059884,-9.456886624009297
-0.00144711,-0.4303404501059884,-9.578312901125525
-0.00144648,-0.4266231428396821,-9.666622920846418
-0.00144585,-0.4266231428396821,-9.762292108877386
-0.00144522,-0.4191885283070695,-9.843242960288205
-0.00144459,-0.4191885283070695,-9.920514227543986
-0.00144396,-0.4266231428396821,-9.975707989869544
-0.00144333,-0.4266231428396821,-10.03826092050518
-0.0014427,-0.4229058355733758,-10.07137717790051
-0.00144207,-0.4229058355733758,-10.11553218776096
-0.00144144,-0.4229058355733758,-10.13760969269118
-0.00144081,-0.4229058355733758,-10.16704636593148
-0.00144018,-0.4229058355733758,-10.17072595008652
-0.00143955,-0.4266231428396821,-10.17808511839659
-0.00143892,-0.4229058355733758,-10.16704636593148
-0.00143829,-0.4229058355733758,-10.14864844515629
-0.00143766,-0.4191885283070695,-10.12289135607103
-0.00143703,-0.4154712210407632,-10.09345468283074
-0.0014364,-0.4154712210407632,-10.05297925712533
-0.00143577,-0.4229058355733758,-9.997785494799768
-0.00143514,-0.4266231428396821,-9.920514227543986
-0.00143451,-0.4191885283070695,-9.869000049373465
-0.00143388,-0.4229058355733758,-9.821165455357981
-0.00143325,-0.4229058355733758,-9.765971693032423
-0.00143262,-0.4191885283070695,-9.725496267327014
-0.00143199,-0.4191885283070695,-9.673982089156492
-0.00143136,-0.4266231428396821,-9.629827079296046
-0.00143073,-0.4266231428396821,-9.585672069435599
-0.0014301,-0.4266231428396821,-9.541517059575153
-0.00142947,-0.4229058355733758,-9.490002881404632
-0.00142884,-0.4229058355733758,-9.501041633869743
-0.00142821,-0.4191885283070695,-9.626147495141009
-0.00142758,-0.4229058355733758,-9.740214603947162
-0.00142695,-0.4266231428396821,-9.843242960288205
-0.00142632,-0.4191885283070695,-9.935232564164135
-0.00142569,-0.4191885283070695,-10.02354258388503
-0.00142506,-0.4191885283070695,-10.10081385114081
-0.00142443,-0.4191885283070695,-10.17440553424155
-0.0014238,-0.4229058355733758,-10.22959929656711
-0.00142317,-0.4191885283070695,-10.28111347473763
-0.00142254,-0.4229058355733758,-10.31055014797793
-0.00142191,-0.4229058355733758,-10.33998682121823
-0.00142128,-0.4266231428396821,-10.36206432614845
-0.00142065,-0.4266231428396821,-10.38046224692364
-0.00142002,-0.4266231428396821,-10.38046224692364
-0.00141939,-0.4191885283070695,-10.38046224692364
-0.00141876,-0.4191885283070695,-10.35838474199342
-0.00141813,-0.4154712210407632,-10.33630723706319
-0.0014175,-0.4191885283070695,-10.29951139551282
-0.00141687,-0.4191885283070695,-10.26639513811748
-0.00141624,-0.4154712210407632,-10.218560544102
-0.00141561,-0.4154712210407632,-10.14128927684622
-0.00141498,-0.4117539137744569,-10.07505676205555
-0.00141435,-0.4154712210407632,-10.02722216804007
-0.00141372,-0.4191885283070695,-9.975707989869544
-0.00141309,-0.4154712210407632,-9.927873395854061
-0.00141246,-0.4117539137744569,-9.872679633528502
-0.00141183,-0.4154712210407632,-9.824845039513018
-0.0014112,-0.4191885283070695,-9.780690029652572
-0.00141057,-0.4191885283070695,-9.736535019792125
-0.00140994,-0.4191885283070695,-9.685020841621604
-0.00140931,-0.4229058355733758,-9.644545415916195
-0.00140868,-0.4229058355733758,-9.740214603947162
-0.00140805,-0.4154712210407632,-9.850602128598279
-0.00140742,-0.4154712210407632,-9.96834882155947
-0.00140679,-0.4154712210407632,-10.0603384254354
-0.00140616,-0.4191885283070695,-10.15232802931133
-0.00140553,-0.4191885283070695,-10.22591971241208
-0.0014049,-0.4229058355733758,-10.29951139551282
-0.00140427,-0.4191885283070695,-10.35102557368334
-0.00140364,-0.4191885283070695,-10.40253975185386
-0.00140301,-0.4191885283070695,-10.4356560092492
-0.00140238,-0.4229058355733758,-10.47245185079957
-0.00140175,-0.4229058355733758,-10.49452935572979
-0.00140112,-0.4191885283070695,-10.50924769234994
-0.00140049,-0.4154712210407632,-10.50924769234994
-0.00139986,-0.4154712210407632,-10.50188852403987
-0.00139923,-0.4154712210407632,-10.48717018741972
-0.0013986,-0.4191885283070695,-10.46509268248949
-0.00139797,-0.4191885283070695,-10.43197642509416
-0.00139734,-0.4154712210407632,-10.39150099938875
-0.00139671,-0.4154712210407632,-10.3473459895283
-0.00139608,-0.4191885283070695,-10.27375430642756
-0.00139545,-0.4191885283070695,-10.20384220748185
-0.00139482,-0.4191885283070695,-10.15600761346637
-0.00139419,-0.4154712210407632,-10.10449343529585
-0.00139356,-0.4154712210407632,-10.05297925712533
-0.00139293,-0.4191885283070695,-10.0014650789548
-0.0013923,-0.4191885283070695,-9.949950900784284
-0.00139167,-0.4191885283070695,-9.905795890923837
-0.00139104,-0.4117539137744569,-9.850602128598279
-0.00139041,-0.4154712210407632,-9.802767534582795
-0.00138978,-0.4154712210407632,-9.762292108877386
-0.00138915,-0.4191885283070695,-9.821165455357981
-0.00138852,-0.4154712210407632,-9.931552980009098
-0.00138789,-0.4229058355733758,-10.04562008881525
-0.00138726,-0.4229058355733758,-10.13760969269118
-0.00138663,-0.4191885283070695,-10.22959929656711
-0.001386,-0.4191885283070695,-10.29951139551282
-0.00138537,-0.4191885283070695,-10.37310307861356
-0.00138474,-0.4229058355733758,-10.42829684093912
-0.00138411,-0.4229058355733758,-10.48349060326468
-0.00138348,-0.4191885283070695,-10.52028644481505
-0.00138285,-0.4154712210407632,-10.54972311805535
-0.00138222,-0.4154712210407632,-10.56076187052046
-0.00138159,-0.4154712210407632,-10.56812103883054
-0.00138096,-0.4154712210407632,-10.57915979129565
-0.00138033,-0.4154712210407632,-10.56812103883054
-0.0013797,-0.4154712210407632,-10.55708228636543
-0.00137907,-0.4154712210407632,-10.53132519728016
-0.00137844,-0.4154712210407632,-10.49820893988483
-0.00137781,-0.4191885283070695,-10.46141309833446
-0.00137718,-0.4191885283070695,-10.41357850431897
-0.00137655,-0.4154712210407632,-10.33630723706319
-0.00137592,-0.4191885283070695,-10.26639513811748
-0.00137529,-0.4117539137744569,-10.20384220748185
-0.00137466,-0.4117539137744569,-10.15600761346637
-0.00137403,-0.4154712210407632,-10.10817301945088
-0.0013734,-0.4154712210407632,-10.06401800959044
-0.00137277,-0.4191885283070695,-10.00882424726488
-0.00137214,-0.4191885283070695,-9.960989653249396
-0.00137151,-0.4191885283070695,-9.905795890923837
-0.00137088,-0.4154712210407632,-9.861640881063391
-0.00137025,-0.4154712210407632,-9.813806287047907
-0.00136962,-0.4154712210407632,-9.854281712753316
-0.00136899,-0.4117539137744569,-9.96834882155947
-0.00136836,-0.4191885283070695,-10.07505676205555
-0.00136773,-0.4154712210407632,-10.17440553424155
-0.0013671,-0.4154712210407632,-10.25167680149734
-0.00136647,-0.4191885283070695,-10.32894806875312
-0.00136584,-0.4229058355733758,-10.39518058354379
-0.00136521,-0.4229058355733758,-10.45405393002438
-0.00136458,-0.4191885283070695,-10.49820893988483
-0.00136395,-0.4154712210407632,-10.5350047814352
-0.00136332,-0.4154712210407632,-10.56076187052046
-0.00136269,-0.4154712210407632,-10.58283937545069
-0.00136206,-0.4154712210407632,-10.59019854376076
-0.00136143,-0.4117539137744569,-10.59019854376076
-0.0013608,-0.4154712210407632,-10.57548020714061
-0.00136017,-0.4154712210407632,-10.5644414546755
-0.00135954,-0.4154712210407632,-10.53132519728016
-0.00135891,-0.4154712210407632,-10.50188852403987
-0.00135828,-0.4154712210407632,-10.46141309833446
-0.00135765,-0.4191885283070695,-10.4062193360089
-0.00135702,-0.4191885283070695,-10.34366640537327
-0.00135639,-0.4191885283070695,-10.28479305889267
-0.00135576,-0.4117539137744569,-10.21120137579193
-0.00135513,-0.4117539137744569,-10.15968719762141
-0.0013545,-0.4154712210407632,-10.10449343529585
-0.00135387,-0.4154712210407632,-10.05665884128036
-0.00135324,-0.4080366065081505,-10.00882424726488
-0.00135261,-0.4117539137744569,-9.960989653249396
-0.00135198,-0.4191885283070695,-9.905795890923837
-0.00135135,-0.4117539137744569,-9.861640881063391
-0.00135072,-0.4117539137744569,-9.81012670289287
-0.00135009,-0.4154712210407632,-9.806447118737832
-0.00134946,-0.4191885283070695,-9.920514227543986
-0.00134883,-0.4117539137744569,-10.02354258388503
-0.0013482,-0.4080366065081505,-10.12289135607103
-0.00134757,-0.4117539137744569,-10.20016262332681
-0.00134694,-0.4117539137744569,-10.28111347473763
-0.00134631,-0.4154712210407632,-10.3473459895283
-0.00134568,-0.4117539137744569,-10.4062193360089
-0.00134505,-0.4117539137744569,-10.44669476171431
-0.00134442,-0.4117539137744569,-10.49820893988483
-0.00134379,-0.4117539137744569,-10.52028644481505
-0.00134316,-0.4117539137744569,-10.54236394974528
-0.00134253,-0.4080366065081505,-10.54604353390031
-0.0013419,-0.4080366065081505,-10.55340270221039
-0.00134127,-0.4080366065081505,-10.53868436559024
-0.00134064,-0.4154712210407632,-10.5350047814352
-0.00134001,-0.4154712210407632,-10.50924769234994
-0.00133938,-0.4154712210407632,-10.47245185079957
-0.00133875,-0.4154712210407632,-10.42461725678409
-0.00133812,-0.4154712210407632,-10.3767826627686
-0.00133749,-0.4191885283070695,-10.30687056382289
-0.00133686,-0.4154712210407632,-10.26271555396245
-0.00133623,-0.4080366065081505,-10.18544428670667
-0.0013356,-0.4080366065081505,-10.13393010853614
-0.00133497,-0.4080366065081505,-10.07873634621059
-0.00133434,-0.4117539137744569,-10.0309017521951
-0.00133371,-0.4117539137744569,-9.975707989869544
-0.00133308,-0.4154712210407632,-9.920514227543986
-0.00133245,-0.4154712210407632,-9.87635921768354
-0.00133182,-0.4117539137744569,-9.83588379197813
-0.00133119,-0.4080366065081505,-9.788049197962646
